ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario
Producto_29,Tienda_7,2023-05-06,52,85.72,Hogar,Zona Este,0,0,Crédito,500
Producto_38,Tienda_1,2023-05-12,43,61.43,Hogar,Zona Norte,1,1,Tarjeta,300
Producto_19,Tienda_4,2023-03-27,52,300.3,Deportes,Zona Sur,0,0,Efectivo,10
Producto_33,Tienda_9,2023-07-28,96,27.5,Electrónica,Zona Norte,0,1,Crédito,100
Producto_22,Tienda_3,2022-07-25,4,344.43,Ropa,Zona Norte,1,0,Efectivo,30
Producto_22,Tienda_4,2022-07-23,58,478.79,Ropa,Zona Oeste,1,1,Crédito,200
Producto_37,Tienda_9,2022-09-14,91,182.54,Ropa,Zona Sur,1,0,Tarjeta,100
Producto_35,Tienda_7,2022-01-11,43,146.53,Alimentos,Zona Sur,0,1,Crédito,500
Producto_16,Tienda_9,2023-06-28,3,424.78,Juguetes,Zona Este,0,0,Crédito,10
Producto_36,Tienda_5,2023-09-21,49,205.69,Alimentos,Zona Este,0,1,Tarjeta,200
Producto_16,Tienda_8,2022-09-24,58,490.76,Alimentos,Zona Norte,0,0,Tarjeta,20
Producto_3,Tienda_6,2023-02-24,2,208.22,Alimentos,Zona Sur,0,0,Crédito,20
Producto_13,Tienda_3,2022-05-22,18,252.47,Hogar,Zona Este,1,1,Tarjeta,5
Producto_43,Tienda_7,2022-04-02,85,385.84,Juguetes,Zona Norte,0,1,Efectivo,10
Producto_36,Tienda_9,2023-08-07,5,194.96,Alimentos,Zona Sur,0,1,Tarjeta,20
Producto_9,Tienda_8,2022-11-24,19,132.5,Deportes,Zona Norte,1,1,Crédito,5
Producto_31,Tienda_5,2022-05-25,16,401.49,Ropa,Zona Norte,1,1,Tarjeta,20
Producto_10,Tienda_10,2023-10-04,60,26.28,Deportes,Zona Norte,0,1,Tarjeta,500
Producto_11,Tienda_1,2023-12-17,15,169.55,Hogar,Zona Oeste,0,0,Tarjeta,500
Producto_15,Tienda_6,2022-08-26,25,61.69,Juguetes,Zona Sur,0,0,Crédito,500
Producto_36,Tienda_2,2023-05-24,66,327.7,Hogar,Zona Oeste,1,0,Crédito,30
Producto_8,Tienda_7,2022-03-06,9,415.64,Electrónica,Zona Oeste,0,0,Efectivo,30
Producto_30,Tienda_8,2022-01-01,69,349.06,Juguetes,Zona Este,0,1,Efectivo,10
Producto_7,Tienda_9,2023-02-20,17,222.07,Juguetes,Zona Oeste,1,1,Crédito,30
Producto_14,Tienda_2,2022-11-29,57,243.16,Ropa,Zona Norte,0,1,Crédito,100
Producto_34,Tienda_1,2022-04-17,96,283.11,Hogar,Zona Sur,1,0,Efectivo,100
Producto_25,Tienda_7,2022-03-31,23,134.26,Hogar,Zona Este,0,1,Efectivo,200
Producto_18,Tienda_2,2023-12-03,34,251.92,Deportes,Zona Sur,1,0,Tarjeta,500
Producto_47,Tienda_3,2022-05-15,29,256.59,Alimentos,Zona Sur,1,0,Crédito,5
Producto_17,Tienda_9,2022-01-25,43,162.61,Hogar,Zona Sur,1,1,Efectivo,500
Producto_3,Tienda_9,2022-07-11,71,62.53,Alimentos,Zona Oeste,0,0,Tarjeta,50
Producto_42,Tienda_5,2022-11-15,42,329.29,Juguetes,Zona Norte,0,1,Crédito,500
Producto_23,Tienda_3,2022-04-19,100,240.97,Alimentos,Zona Oeste,1,0,Efectivo,30
Producto_41,Tienda_2,2023-09-29,46,392.79,Ropa,Zona Oeste,0,1,Crédito,500
Producto_29,Tienda_10,2022-10-15,49,37.96,Alimentos,Zona Este,0,1,Efectivo,300
Producto_5,Tienda_8,2023-02-21,84,297.91,Alimentos,Zona Norte,0,1,Crédito,200
Producto_9,Tienda_4,2023-11-16,44,131.34,Alimentos,Zona Norte,0,1,Tarjeta,20
Producto_27,Tienda_6,2023-03-02,52,139.17,Juguetes,Zona Este,0,1,Efectivo,50
Producto_47,Tienda_10,2023-02-21,59,92.38,Juguetes,Zona Norte,1,1,Crédito,50
Producto_23,Tienda_9,2022-06-11,92,231.06,Deportes,Zona Este,1,0,Efectivo,5
Producto_29,Tienda_7,2022-03-15,62,266.34,Alimentos,Zona Norte,0,0,Crédito,50
Producto_45,Tienda_8,2023-08-14,88,161.16,Juguetes,Zona Norte,0,1,Crédito,50
Producto_20,Tienda_7,2023-05-12,17,277.93,Deportes,Zona Norte,0,0,Efectivo,100
Producto_45,Tienda_2,2023-05-14,66,468.42,Electrónica,Zona Norte,0,1,Efectivo,10
Producto_15,Tienda_1,2023-11-30,99,484.47,Deportes,Zona Norte,0,1,Tarjeta,500
Producto_1,Tienda_9,2022-09-28,51,245.83,Juguetes,Zona Este,0,0,Tarjeta,100
Producto_23,Tienda_6,2023-03-29,2,230.59,Alimentos,Zona Este,1,0,Crédito,300
Producto_2,Tienda_7,2023-10-02,3,184.92,Alimentos,Zona Norte,0,0,Tarjeta,300
Producto_30,Tienda_1,2022-04-07,91,496.83,Electrónica,Zona Sur,1,1,Crédito,30
Producto_7,Tienda_7,2022-02-13,82,484.29,Juguetes,Zona Sur,1,0,Crédito,5
Producto_25,Tienda_5,2023-04-29,61,416.25,Electrónica,Zona Este,1,1,Crédito,300
Producto_45,Tienda_5,2023-01-08,44,117.05,Alimentos,Zona Este,1,1,Crédito,30
Producto_48,Tienda_2,2023-07-17,69,250.53,Deportes,Zona Norte,1,0,Tarjeta,300
Producto_6,Tienda_8,2022-02-25,71,208.73,Ropa,Zona Oeste,0,0,Tarjeta,100
Producto_28,Tienda_3,2023-05-20,41,436.69,Alimentos,Zona Oeste,0,0,Efectivo,30
Producto_8,Tienda_5,2022-07-05,15,133.28,Juguetes,Zona Oeste,0,0,Efectivo,500
Producto_9,Tienda_4,2022-12-20,14,476.19,Electrónica,Zona Sur,0,1,Crédito,30
Producto_31,Tienda_1,2023-12-23,66,454.73,Hogar,Zona Oeste,1,0,Efectivo,300
Producto_50,Tienda_5,2023-02-18,82,71.4,Electrónica,Zona Este,1,1,Tarjeta,500
Producto_5,Tienda_8,2022-06-16,31,7.73,Hogar,Zona Este,1,0,Efectivo,100
Producto_33,Tienda_6,2022-09-17,39,495.06,Juguetes,Zona Norte,0,1,Tarjeta,20
Producto_17,Tienda_5,2023-05-12,67,456.4,Juguetes,Zona Oeste,0,0,Tarjeta,20
Producto_31,Tienda_9,2023-12-15,56,178.97,Electrónica,Zona Sur,1,1,Efectivo,300
Producto_35,Tienda_9,2023-10-16,55,296.78,Alimentos,Zona Oeste,0,0,Crédito,30
Producto_11,Tienda_8,2023-03-02,78,207.74,Ropa,Zona Norte,1,0,Tarjeta,50
Producto_14,Tienda_9,2022-07-16,35,185.59,Ropa,Zona Sur,1,1,Crédito,100
Producto_5,Tienda_1,2022-09-22,25,442.67,Juguetes,Zona Sur,1,0,Efectivo,100
Producto_24,Tienda_1,2022-10-06,68,476.1,Electrónica,Zona Este,0,1,Crédito,50
Producto_3,Tienda_10,2022-08-13,34,305.34,Electrónica,Zona Norte,0,1,Efectivo,30
Producto_24,Tienda_9,2022-01-01,38,148.34,Deportes,Zona Sur,0,0,Crédito,20
Producto_42,Tienda_9,2022-09-28,41,144.77,Electrónica,Zona Norte,1,1,Crédito,30
Producto_42,Tienda_10,2023-02-16,67,294.15,Alimentos,Zona Oeste,0,1,Efectivo,30
Producto_1,Tienda_10,2022-04-14,34,264.07,Alimentos,Zona Oeste,1,0,Efectivo,30
Producto_15,Tienda_3,2023-07-31,54,375.71,Electrónica,Zona Oeste,1,1,Efectivo,20
Producto_5,Tienda_3,2022-02-06,19,429.18,Deportes,Zona Oeste,1,0,Efectivo,200
Producto_21,Tienda_4,2023-04-09,93,141.71,Hogar,Zona Sur,0,0,Efectivo,100
Producto_33,Tienda_5,2022-10-26,4,397.18,Alimentos,Zona Norte,0,1,Tarjeta,5
Producto_18,Tienda_4,2023-06-25,27,307.41,Alimentos,Zona Este,1,0,Efectivo,30
Producto_15,Tienda_10,2023-05-20,95,412.35,Hogar,Zona Oeste,1,1,Efectivo,30
Producto_37,Tienda_9,2022-01-15,2,369.75,Juguetes,Zona Norte,0,1,Crédito,10
Producto_43,Tienda_5,2023-06-19,84,274.79,Ropa,Zona Sur,1,1,Crédito,5
Producto_20,Tienda_8,2022-05-08,39,299.33,Hogar,Zona Norte,1,0,Efectivo,5
Producto_39,Tienda_8,2023-11-14,19,450.04,Juguetes,Zona Norte,0,0,Tarjeta,100
Producto_3,Tienda_3,2022-04-14,32,34.34,Electrónica,Zona Sur,1,0,Crédito,300
Producto_31,Tienda_1,2022-01-30,61,25.69,Hogar,Zona Sur,0,0,Crédito,100
Producto_30,Tienda_5,2023-05-08,59,380.26,Electrónica,Zona Norte,1,0,Efectivo,300
Producto_43,Tienda_7,2022-09-07,60,481.68,Hogar,Zona Norte,0,0,Efectivo,200
Producto_34,Tienda_9,2022-05-25,73,145.33,Hogar,Zona Oeste,1,1,Crédito,300
Producto_9,Tienda_5,2023-04-22,71,117.27,Juguetes,Zona Oeste,0,0,Efectivo,300
Producto_43,Tienda_9,2023-02-22,5,86.38,Hogar,Zona Este,0,0,Crédito,50
Producto_4,Tienda_4,2023-12-14,64,358.67,Ropa,Zona Norte,1,1,Efectivo,50
Producto_2,Tienda_4,2022-04-20,10,283.74,Juguetes,Zona Sur,0,1,Crédito,20
Producto_37,Tienda_10,2022-08-06,67,477.73,Ropa,Zona Norte,0,1,Tarjeta,5
Producto_50,Tienda_2,2022-09-07,45,130.26,Ropa,Zona Sur,0,1,Tarjeta,300
Producto_4,Tienda_4,2022-01-18,25,232.71,Electrónica,Zona Sur,0,0,Crédito,20
Producto_30,Tienda_2,2023-05-01,5,307.28,Electrónica,Zona Norte,1,1,Tarjeta,5
Producto_2,Tienda_6,2022-01-24,74,331.94,Juguetes,Zona Oeste,0,0,Tarjeta,20
Producto_50,Tienda_9,2023-11-17,31,69.33,Deportes,Zona Este,0,1,Efectivo,20
Producto_3,Tienda_4,2023-10-19,70,65.32,Juguetes,Zona Oeste,1,1,Tarjeta,50
Producto_33,Tienda_10,2022-08-21,74,151.88,Ropa,Zona Norte,1,1,Efectivo,20
Producto_16,Tienda_7,2022-11-11,50,206.28,Alimentos,Zona Norte,0,0,Tarjeta,30
Producto_40,Tienda_6,2022-09-19,11,43.5,Juguetes,Zona Oeste,1,1,Crédito,5
Producto_34,Tienda_4,2022-08-15,36,31.26,Deportes,Zona Este,0,1,Efectivo,30
Producto_29,Tienda_7,2023-10-28,73,442.23,Alimentos,Zona Sur,0,0,Efectivo,5
Producto_28,Tienda_4,2023-02-22,45,23.96,Ropa,Zona Norte,1,1,Crédito,5
Producto_49,Tienda_3,2022-12-19,58,148.29,Juguetes,Zona Oeste,1,1,Efectivo,300
Producto_12,Tienda_2,2023-03-15,50,259.7,Alimentos,Zona Sur,0,0,Crédito,20
Producto_35,Tienda_1,2023-10-04,68,245.8,Deportes,Zona Oeste,0,1,Tarjeta,500
Producto_50,Tienda_6,2023-04-27,53,335.07,Alimentos,Zona Sur,1,1,Crédito,100
Producto_32,Tienda_5,2022-01-11,71,299.35,Ropa,Zona Este,1,0,Crédito,20
Producto_18,Tienda_6,2022-12-10,7,214.75,Hogar,Zona Norte,1,1,Tarjeta,20
Producto_12,Tienda_5,2023-09-27,55,91.19,Ropa,Zona Oeste,1,0,Tarjeta,50
Producto_40,Tienda_4,2022-12-11,67,72.35,Juguetes,Zona Este,0,0,Efectivo,10
Producto_7,Tienda_4,2023-07-29,57,391.21,Alimentos,Zona Norte,0,1,Crédito,10
Producto_47,Tienda_5,2022-03-28,70,453.94,Hogar,Zona Sur,0,0,Crédito,100
Producto_18,Tienda_9,2022-04-18,91,143.41,Alimentos,Zona Sur,0,1,Tarjeta,20
Producto_13,Tienda_2,2023-12-03,46,121.77,Ropa,Zona Oeste,0,1,Efectivo,200
Producto_40,Tienda_5,2023-10-09,9,181.6,Alimentos,Zona Este,1,0,Efectivo,20
Producto_6,Tienda_10,2022-12-03,78,177.19,Ropa,Zona Oeste,1,1,Tarjeta,100
Producto_38,Tienda_8,2023-09-07,25,190.72,Ropa,Zona Norte,1,0,Efectivo,5
Producto_20,Tienda_6,2023-10-01,99,481.6,Deportes,Zona Este,0,0,Crédito,500
Producto_43,Tienda_10,2022-10-01,1,17.14,Deportes,Zona Este,1,1,Efectivo,50
Producto_29,Tienda_7,2023-04-14,56,25.51,Deportes,Zona Oeste,0,0,Efectivo,20
Producto_28,Tienda_2,2023-06-04,51,341.72,Alimentos,Zona Sur,0,0,Crédito,500
Producto_13,Tienda_2,2023-06-30,98,271.59,Alimentos,Zona Este,1,1,Tarjeta,500
Producto_42,Tienda_5,2022-07-06,53,112.05,Alimentos,Zona Norte,1,1,Crédito,10
Producto_27,Tienda_10,2022-01-10,65,71.36,Deportes,Zona Norte,0,1,Tarjeta,100
Producto_12,Tienda_10,2022-12-04,71,407.31,Hogar,Zona Oeste,0,0,Efectivo,300
Producto_28,Tienda_1,2023-03-26,31,389.8,Ropa,Zona Oeste,0,0,Crédito,300
Producto_50,Tienda_8,2023-01-25,54,450.3,Hogar,Zona Norte,0,1,Tarjeta,5
Producto_49,Tienda_5,2022-04-15,40,30.21,Juguetes,Zona Oeste,0,0,Crédito,30
Producto_8,Tienda_7,2022-05-23,10,58.79,Juguetes,Zona Este,1,0,Crédito,30
Producto_22,Tienda_2,2023-01-13,59,188.49,Alimentos,Zona Este,1,1,Tarjeta,30
Producto_29,Tienda_7,2022-03-14,17,10.14,Hogar,Zona Norte,0,1,Crédito,5
Producto_28,Tienda_8,2023-08-04,41,181.62,Deportes,Zona Sur,1,0,Crédito,30
Producto_23,Tienda_9,2023-07-20,46,436.32,Juguetes,Zona Norte,0,1,Efectivo,5
Producto_35,Tienda_8,2022-07-08,4,280.91,Ropa,Zona Oeste,0,1,Efectivo,300
Producto_47,Tienda_6,2023-01-28,13,134.14,Ropa,Zona Oeste,0,1,Crédito,50
Producto_40,Tienda_9,2022-11-10,32,267.32,Deportes,Zona Este,1,1,Tarjeta,10
Producto_2,Tienda_3,2022-01-15,51,419.46,Juguetes,Zona Norte,1,0,Efectivo,10
Producto_17,Tienda_5,2022-08-19,46,165.15,Electrónica,Zona Norte,0,0,Tarjeta,20
Producto_39,Tienda_8,2022-09-03,79,387.44,Ropa,Zona Sur,1,1,Efectivo,10
Producto_26,Tienda_10,2023-03-10,52,309.67,Hogar,Zona Este,0,0,Crédito,50
Producto_42,Tienda_1,2022-05-22,86,383.36,Juguetes,Zona Sur,1,0,Efectivo,500
Producto_34,Tienda_5,2023-05-10,72,17.17,Alimentos,Zona Norte,1,0,Crédito,10
Producto_7,Tienda_10,2023-07-07,53,455.88,Juguetes,Zona Norte,0,1,Efectivo,50
Producto_35,Tienda_2,2023-03-17,64,483.29,Electrónica,Zona Sur,1,0,Tarjeta,500
Producto_32,Tienda_1,2022-09-04,37,264.49,Deportes,Zona Sur,1,0,Crédito,10
Producto_20,Tienda_1,2023-05-26,7,154.81,Juguetes,Zona Oeste,0,1,Efectivo,10
Producto_17,Tienda_4,2022-09-08,95,337.43,Electrónica,Zona Sur,1,1,Crédito,100
Producto_21,Tienda_6,2023-05-28,52,160.65,Alimentos,Zona Sur,0,1,Efectivo,200
Producto_12,Tienda_1,2023-10-18,13,220.76,Juguetes,Zona Este,0,0,Crédito,20
Producto_28,Tienda_10,2022-02-06,38,199.1,Ropa,Zona Sur,1,1,Tarjeta,100
Producto_31,Tienda_2,2023-07-12,31,233.77,Alimentos,Zona Este,0,1,Tarjeta,5
Producto_19,Tienda_7,2023-12-02,100,98.54,Deportes,Zona Sur,1,0,Efectivo,5
Producto_18,Tienda_4,2023-08-08,12,422.18,Deportes,Zona Sur,1,0,Crédito,300
Producto_4,Tienda_4,2022-06-26,18,186.64,Hogar,Zona Oeste,1,0,Efectivo,200
Producto_39,Tienda_7,2022-09-02,61,353.78,Alimentos,Zona Oeste,1,1,Tarjeta,50
Producto_41,Tienda_1,2022-09-12,85,263.43,Alimentos,Zona Sur,1,0,Efectivo,200
Producto_18,Tienda_8,2022-05-10,14,154.84,Juguetes,Zona Norte,0,0,Crédito,5
Producto_34,Tienda_3,2022-02-24,73,286.66,Alimentos,Zona Sur,1,0,Crédito,500
Producto_23,Tienda_2,2023-10-17,66,214.44,Hogar,Zona Norte,1,1,Efectivo,50
Producto_23,Tienda_2,2022-05-08,64,463.87,Alimentos,Zona Este,0,0,Crédito,50
Producto_22,Tienda_8,2022-06-03,61,435.78,Juguetes,Zona Oeste,0,1,Crédito,500
Producto_39,Tienda_6,2022-09-21,10,482.87,Alimentos,Zona Sur,1,0,Efectivo,100
Producto_40,Tienda_10,2023-01-30,50,201.85,Ropa,Zona Sur,0,0,Efectivo,10
Producto_50,Tienda_5,2022-10-02,51,166.26,Ropa,Zona Oeste,1,1,Tarjeta,50
Producto_47,Tienda_7,2023-12-21,43,220.92,Electrónica,Zona Norte,0,0,Crédito,50
Producto_34,Tienda_9,2022-04-24,68,202.24,Electrónica,Zona Norte,0,1,Crédito,100
Producto_38,Tienda_10,2022-02-12,28,295.09,Electrónica,Zona Oeste,1,1,Efectivo,5
Producto_13,Tienda_6,2023-02-19,33,255.41,Juguetes,Zona Este,0,1,Crédito,10
Producto_44,Tienda_4,2023-02-10,34,305.98,Ropa,Zona Sur,0,1,Crédito,500
Producto_32,Tienda_9,2023-05-31,42,498.39,Electrónica,Zona Oeste,1,1,Tarjeta,10
Producto_23,Tienda_7,2022-08-01,44,233.92,Alimentos,Zona Norte,1,1,Crédito,500
Producto_42,Tienda_9,2022-12-06,4,48.63,Juguetes,Zona Sur,1,0,Crédito,200
Producto_43,Tienda_1,2022-01-16,64,371.63,Juguetes,Zona Norte,1,1,Tarjeta,20
Producto_2,Tienda_10,2022-07-25,14,166.5,Hogar,Zona Oeste,0,1,Tarjeta,500
Producto_44,Tienda_5,2022-08-05,69,383.63,Deportes,Zona Norte,0,1,Crédito,100
Producto_3,Tienda_2,2023-02-26,4,301.59,Deportes,Zona Sur,0,0,Efectivo,30
Producto_1,Tienda_10,2023-12-18,22,352.58,Electrónica,Zona Este,1,0,Tarjeta,300
Producto_44,Tienda_7,2022-02-13,88,127.77,Alimentos,Zona Sur,0,0,Efectivo,5
Producto_49,Tienda_3,2023-01-02,45,279.91,Alimentos,Zona Oeste,0,0,Tarjeta,30
Producto_24,Tienda_8,2022-07-22,15,423.71,Juguetes,Zona Norte,0,0,Tarjeta,300
Producto_5,Tienda_3,2022-03-06,83,142.84,Alimentos,Zona Este,1,0,Tarjeta,50
Producto_30,Tienda_4,2022-07-16,25,156.44,Electrónica,Zona Sur,0,1,Efectivo,500
Producto_21,Tienda_2,2023-03-24,84,318.61,Electrónica,Zona Oeste,0,1,Tarjeta,200
Producto_14,Tienda_10,2022-11-11,4,7.33,Juguetes,Zona Este,1,0,Crédito,100
Producto_49,Tienda_7,2023-09-10,89,16.42,Deportes,Zona Este,0,1,Tarjeta,5
Producto_8,Tienda_5,2022-12-30,39,113.36,Hogar,Zona Norte,0,0,Efectivo,300
Producto_6,Tienda_4,2023-11-12,72,208.15,Deportes,Zona Norte,1,1,Tarjeta,5
Producto_30,Tienda_10,2022-03-26,85,281.74,Juguetes,Zona Sur,0,1,Tarjeta,20
Producto_36,Tienda_4,2023-02-12,47,116.71,Deportes,Zona Oeste,0,0,Crédito,10
Producto_18,Tienda_4,2023-05-17,84,329.09,Deportes,Zona Norte,0,1,Tarjeta,300
Producto_42,Tienda_1,2022-10-19,63,250.99,Juguetes,Zona Norte,1,0,Crédito,100
Producto_31,Tienda_8,2023-07-02,77,316.4,Alimentos,Zona Este,1,0,Efectivo,200
Producto_4,Tienda_3,2023-03-17,88,116.8,Alimentos,Zona Norte,1,1,Crédito,20
Producto_36,Tienda_3,2023-01-12,45,78.59,Electrónica,Zona Norte,0,1,Crédito,50
Producto_35,Tienda_4,2022-05-11,39,168.97,Hogar,Zona Oeste,1,1,Efectivo,5
Producto_4,Tienda_5,2022-02-22,41,497.09,Deportes,Zona Este,1,1,Efectivo,100
Producto_7,Tienda_8,2022-05-01,71,129.24,Deportes,Zona Oeste,0,0,Efectivo,500
Producto_32,Tienda_7,2022-09-04,20,374.87,Electrónica,Zona Este,1,0,Crédito,50
Producto_29,Tienda_1,2023-02-18,13,495.89,Ropa,Zona Este,1,0,Crédito,100
Producto_41,Tienda_2,2023-05-26,11,245.47,Hogar,Zona Este,1,0,Efectivo,50
Producto_17,Tienda_9,2023-07-15,56,46.48,Hogar,Zona Norte,0,0,Tarjeta,200
Producto_13,Tienda_1,2022-02-17,20,176.08,Alimentos,Zona Sur,0,1,Crédito,5
Producto_1,Tienda_1,2023-07-20,96,206.68,Alimentos,Zona Norte,0,0,Crédito,10
Producto_10,Tienda_4,2023-01-15,95,282.98,Ropa,Zona Este,1,1,Tarjeta,50
Producto_23,Tienda_7,2023-12-30,44,202.04,Electrónica,Zona Sur,0,0,Crédito,500
Producto_35,Tienda_4,2023-11-27,89,130.7,Ropa,Zona Este,1,0,Crédito,10
Producto_40,Tienda_3,2023-05-10,78,256.75,Deportes,Zona Este,0,0,Crédito,30
Producto_18,Tienda_6,2023-02-27,53,130.37,Juguetes,Zona Este,1,0,Crédito,30
Producto_28,Tienda_8,2023-10-16,41,62.83,Ropa,Zona Oeste,0,1,Crédito,500
Producto_3,Tienda_5,2023-10-16,46,165.21,Ropa,Zona Sur,1,0,Tarjeta,10
Producto_12,Tienda_5,2022-08-30,62,270.04,Juguetes,Zona Norte,1,0,Crédito,50
Producto_41,Tienda_9,2022-11-10,14,293.17,Hogar,Zona Norte,0,1,Efectivo,500
Producto_7,Tienda_1,2023-10-01,27,20.36,Hogar,Zona Oeste,1,1,Tarjeta,200
Producto_18,Tienda_5,2022-12-16,30,128.18,Deportes,Zona Norte,1,0,Efectivo,200
Producto_11,Tienda_8,2022-11-17,25,52.89,Deportes,Zona Este,1,1,Efectivo,30
Producto_37,Tienda_3,2022-03-03,82,471.61,Deportes,Zona Este,0,1,Efectivo,100
Producto_19,Tienda_5,2022-09-22,12,322.45,Deportes,Zona Este,0,0,Crédito,30
Producto_24,Tienda_10,2023-11-14,36,427.34,Juguetes,Zona Sur,1,1,Efectivo,5
Producto_37,Tienda_9,2023-06-26,83,339.59,Alimentos,Zona Sur,0,0,Crédito,500
Producto_50,Tienda_3,2022-03-21,78,245.15,Ropa,Zona Oeste,1,1,Crédito,200
Producto_4,Tienda_3,2023-03-02,34,127.58,Ropa,Zona Este,1,1,Efectivo,10
Producto_30,Tienda_5,2023-03-28,86,49.26,Electrónica,Zona Sur,1,0,Efectivo,200
Producto_21,Tienda_4,2023-06-25,78,193.54,Juguetes,Zona Este,0,1,Tarjeta,10
Producto_16,Tienda_10,2023-07-27,99,437.09,Deportes,Zona Este,0,1,Crédito,50
Producto_33,Tienda_8,2023-03-14,28,38.79,Deportes,Zona Sur,1,1,Tarjeta,200
Producto_16,Tienda_7,2023-06-17,99,486.16,Juguetes,Zona Norte,0,1,Tarjeta,500
Producto_15,Tienda_5,2022-09-02,28,435.21,Juguetes,Zona Sur,1,1,Efectivo,20
Producto_29,Tienda_1,2023-03-01,54,357.2,Electrónica,Zona Oeste,0,1,Crédito,30
Producto_29,Tienda_2,2022-02-03,56,288.01,Deportes,Zona Este,1,1,Tarjeta,100
Producto_21,Tienda_6,2022-10-12,23,397.82,Alimentos,Zona Sur,1,1,Crédito,300
Producto_39,Tienda_10,2023-01-07,97,403.55,Juguetes,Zona Sur,0,0,Tarjeta,5
Producto_24,Tienda_7,2023-07-24,31,227.51,Ropa,Zona Sur,1,1,Tarjeta,200
Producto_49,Tienda_2,2022-08-31,50,28.62,Hogar,Zona Este,1,1,Efectivo,100
Producto_2,Tienda_6,2023-01-10,31,94.91,Ropa,Zona Norte,1,0,Efectivo,20
Producto_37,Tienda_5,2023-01-10,32,333.16,Alimentos,Zona Norte,0,1,Tarjeta,200
Producto_20,Tienda_2,2023-04-03,70,384.09,Juguetes,Zona Oeste,0,1,Crédito,5
Producto_7,Tienda_10,2022-09-24,77,432.7,Hogar,Zona Norte,1,1,Crédito,50
Producto_31,Tienda_8,2023-03-22,4,165.32,Alimentos,Zona Sur,1,1,Efectivo,10
Producto_44,Tienda_10,2022-08-07,91,130.04,Hogar,Zona Oeste,0,1,Tarjeta,30
Producto_5,Tienda_8,2022-05-20,64,82.7,Deportes,Zona Oeste,1,1,Crédito,300
Producto_21,Tienda_1,2022-07-09,9,488.95,Juguetes,Zona Este,1,1,Efectivo,5
Producto_9,Tienda_1,2023-02-25,91,462.2,Hogar,Zona Sur,1,1,Tarjeta,300
Producto_3,Tienda_9,2022-10-09,7,359.75,Ropa,Zona Sur,1,0,Crédito,30
Producto_28,Tienda_9,2023-09-29,19,471.35,Hogar,Zona Este,1,1,Efectivo,300
Producto_37,Tienda_8,2023-10-25,34,175.91,Ropa,Zona Sur,1,0,Crédito,50
Producto_5,Tienda_6,2022-03-14,100,175.52,Electrónica,Zona Norte,1,1,Crédito,50
Producto_15,Tienda_6,2022-06-03,23,14.43,Juguetes,Zona Norte,1,1,Efectivo,500
Producto_13,Tienda_7,2023-06-21,31,79.96,Electrónica,Zona Norte,1,1,Tarjeta,500
Producto_22,Tienda_10,2023-09-09,68,226.19,Deportes,Zona Este,1,0,Crédito,5
Producto_41,Tienda_5,2022-05-18,30,444.34,Juguetes,Zona Sur,1,1,Crédito,50
Producto_41,Tienda_10,2023-01-21,94,188.65,Hogar,Zona Este,1,1,Tarjeta,10
Producto_7,Tienda_2,2023-12-15,44,475.93,Electrónica,Zona Este,1,1,Crédito,50
Producto_44,Tienda_3,2023-07-20,71,78.02,Electrónica,Zona Sur,1,1,Crédito,20
Producto_9,Tienda_7,2023-01-24,80,121.4,Juguetes,Zona Norte,0,0,Efectivo,5
Producto_9,Tienda_8,2023-01-05,26,276.01,Electrónica,Zona Este,0,0,Tarjeta,30
Producto_24,Tienda_9,2022-10-29,70,93.56,Deportes,Zona Norte,0,1,Efectivo,20
Producto_49,Tienda_3,2023-12-16,95,271.96,Hogar,Zona Oeste,0,0,Efectivo,10
Producto_47,Tienda_1,2023-03-23,55,105.92,Electrónica,Zona Este,1,0,Tarjeta,5
Producto_26,Tienda_4,2022-04-01,88,347.08,Alimentos,Zona Este,1,1,Efectivo,100
Producto_40,Tienda_5,2023-12-12,59,124.15,Ropa,Zona Norte,0,1,Tarjeta,50
Producto_10,Tienda_2,2022-02-02,24,218.8,Hogar,Zona Norte,1,0,Crédito,20
Producto_31,Tienda_2,2023-12-13,57,36.61,Electrónica,Zona Oeste,0,1,Efectivo,200
Producto_16,Tienda_8,2022-01-19,10,137.03,Deportes,Zona Oeste,1,0,Tarjeta,20
Producto_1,Tienda_2,2022-04-27,17,447.42,Alimentos,Zona Este,1,1,Tarjeta,10
Producto_40,Tienda_9,2022-08-31,61,400.31,Hogar,Zona Sur,1,0,Crédito,20
Producto_32,Tienda_9,2023-10-07,16,34.18,Deportes,Zona Norte,1,1,Tarjeta,10
Producto_7,Tienda_1,2023-03-27,93,300.29,Electrónica,Zona Sur,0,1,Crédito,20
Producto_17,Tienda_2,2023-03-29,50,409.17,Electrónica,Zona Norte,0,0,Crédito,500
Producto_35,Tienda_6,2022-01-17,59,359.63,Hogar,Zona Sur,0,1,Crédito,100
Producto_34,Tienda_2,2023-06-23,21,468.02,Deportes,Zona Este,1,1,Tarjeta,200
Producto_19,Tienda_9,2023-09-08,11,6.27,Hogar,Zona Norte,0,0,Tarjeta,20
Producto_7,Tienda_6,2023-06-03,10,475.88,Deportes,Zona Oeste,0,1,Efectivo,10
